1449878400 0
1449879000 0
1449879600 0
1449880200 0
1449880800 0
1449881400 0
1449882000 0
1449882600 0
1449883200 0
1449883800 0
1449884400 0
1449885000 0
1449885600 0
1449886200 0
1449886800 0
1449887400 0
1449888000 0
1449888600 0
1449889200 0
1449889800 0
1449890400 0
1449891000 0
1449891600 0
1449892200 0
1449892800 0
1449893400 0
1449894000 0
1449894600 0
1449895200 0
1449895800 0
1449896400 0
1449897000 0
1449897600 0
1449898200 0
1449898800 0
1449899400 0
1449900000 0
1449900600 0
1449901200 0
1449901800 0
1449902400 0
1449903000 0
1449903600 0
1449904200 0
1449904800 0
1449905400 0
1449906000 0
1449906600 0
1449907200 0
1449907800 0
1449908400 0
1449909000 2000
1449909600 4000
1449910200 6000
1449910800 8000
1449911400 10000
1449912000 12000
1449912600 14000
1449913200 16000
1449913800 18000
1449914400 20000
1449915000 22000
1449915600 24000
1449916200 26000
1449916800 28000
1449917400 30000
1449918000 32000
1449918600 34000
1449919200 36000
1449919800 0
1449920400 0
1449921000 0
1449921600 0
1449922200 0
1449922800 0
1449923400 0
1449924000 0
1449924600 0
1449925200 0
1449925800 0
1449926400 0
1449927000 0
1449927600 0
1449928200 0
1449928800 0
1449929400 0
1449930000 0
1449930600 0
1449931200 0
1449931800 0
1449932400 0
1449933000 0
1449933600 0
1449934200 0
1449934800 0
1449935400 0
1449936000 0
1449936600 0
1449937200 0
1449937800 0
1449938400 0
1449939000 0
1449939600 0
1449940200 0
1449940800 0
1449941400 0
1449942000 0
1449942600 0
1449943200 0
1449943800 0
1449944400 0
1449945000 0
1449945600 0
1449946200 0
1449946800 0
1449947400 0
1449948000 0
1449948600 0
1449949200 0
1449949800 0
1449950400 0
1449951000 0
1449951600 0
1449952200 0
1449952800 0
1449953400 0
1449954000 0
1449954600 0
1449955200 0
1449955800 0
1449956400 0
1449957000 0
1449957600 0
1449958200 0
1449958800 0
1449959400 0
1449960000 0
1449960600 0
1449961200 0
1449961800 0
1449962400 0
1449963000 0
1449963600 0
1449964200 0
